83,2013,11442607,0,8,0,0,2,1,2003,0,1,10,1,0,-1,0,0,7,cluster1
84,2013,11771891,3,3,0,0,0,1,2013,0,1,1,6,0,-1,0,0,0,cluster1
85,2012,10498943,-1,1,1,0,-1,0,2003,0,2,0,6,0,0,0,0,0,cluster1
90,2013,11654410,12,8,1,0,1,1,2013,0,2,10,1,0,4,0,0,0,cluster1
92,2012,10472782,1,1,10,0,3,0,2002,0,1,0,6,0,2,0,12,0,cluster1
93,2012,10469722,3,3,-1,0,-1,1,2009,0,1,1,6,0,0,0,0,0,cluster1
94,2012,10937893,-1,1,-1,0,-1,0,2002,0,1,0,7,0,0,0,0,0,cluster1
99,2013,11219156,6,5,2,0,1,1,2006,0,2,12,7,0,0,0,0,0,cluster1
102,2013,11615894,10,5,0,0,3,1,2000,0,1,10,1,0,5,0,4,0,cluster1
104,2012,10625742,0,8,0,0,1,1,2004,0,1,10,1,0,-1,0,0,0,cluster1
105,2012,10485214,3,3,0,0,1,1,1995,0,1,1,3,0,16,0,0,0,cluster1
110,2013,11538445,3,3,0,0,2,1,2002,0,1,1,7,0,0,0,0,0,cluster1
112,2012,10699029,6,5,1,0,4,1,2011,0,1,12,3,0,0,0,0,0,cluster1
113,2013,11630493,3,3,0,0,3,1,2008,0,1,1,8,0,-1,0,0,0,cluster1
114,2012,10592064,5,5,0,0,2,1,2013,0,1,10,3,0,-1,0,0,0,cluster1
118,2013,11402113,4,6,0,0,3,1,2011,0,16,10,1,0,13,0,0,0,cluster1
120,2012,10654916,3,3,8,0,0,1,2006,0,1,1,9,0,0,0,0,0,cluster1
121,2013,11038994,0,4,1,0,6,1,2009,0,1,10,1,0,4,0,12,0,cluster1
125,2013,11605063,3,3,7,0,0,1,1997,0,1,1,4,0,0,0,0,0,cluster1
126,2013,11876572,3,3,1,0,2,23,2010,0,2,0,4,0,2,0,0,0,cluster1
128,2012,10760545,19,4,0,0,1,1,2003,0,2,10,1,0,5,0,12,0,cluster1
129,2012,10562790,3,3,0,0,1,1,2009,0,1,1,3,0,12,0,0,0,cluster1
130,2013,11480699,10,5,0,0,1,1,2005,0,1,10,1,0,0,0,0,0,cluster1
132,2012,10813475,3,3,0,0,0,1,2007,0,1,1,4,0,-1,0,0,0,cluster1
133,2012,11058311,10,4,0,0,1,1,2008,0,2,10,1,0,0,0,0,0,cluster1
139,2012,10588061,4,4,0,0,3,1,2010,0,1,10,5,0,0,0,0,0,cluster1
142,2012,10778768,11,8,0,0,1,1,2006,0,1,10,1,0,0,0,0,0,cluster1
144,2012,10736485,3,3,0,0,2,1,2010,0,1,1,3,0,4,0,0,0,cluster1
146,2013,11010003,8,5,13,0,2,1,2010,0,1,10,4,0,0,0,0,0,cluster1
147,2013,11538087,3,3,0,0,1,1,2010,0,2,1,8,0,4,0,2,0,cluster1
149,2013,10800757,9,5,0,0,0,1,2007,0,1,12,3,0,-1,0,-1,0,cluster1
150,2012,10876290,3,3,0,0,0,1,2007,0,1,1,9,0,4,0,5,0,cluster1
151,2012,10739911,3,3,0,0,1,1,2012,0,1,1,8,0,0,0,0,0,cluster1
152,2013,11249816,5,5,3,0,2,1,1997,0,1,10,4,0,0,0,0,0,cluster1
153,2012,10582587,13,8,11,0,0,1,2002,0,2,10,1,0,16,0,0,0,cluster1
154,2012,10393073,10,5,-1,0,-1,1,2002,0,8,10,1,0,0,0,0,0,cluster1
155,2012,10859359,3,3,9,0,1,1,2009,0,2,1,4,0,14,0,0,0,cluster1
156,2013,11590555,4,6,0,0,1,1,2011,0,1,10,5,0,0,0,4,0,cluster1
159,2013,11386628,3,3,0,0,3,1,2012,0,2,1,3,0,19,0,0,0,cluster1
160,2012,10919650,4,6,3,0,1,1,2011,0,1,10,1,0,-1,0,0,0,cluster1
162,2012,10541929,10,5,9,0,1,1,1999,0,1,10,1,0,4,0,0,12,cluster1
164,2013,11402785,3,3,0,0,0,1,2010,0,1,1,6,0,16,0,0,0,cluster1
166,2012,10823631,13,8,0,0,1,1,2000,0,1,10,1,0,13,0,0,0,cluster1
168,2012,10751645,0,8,5,0,-1,1,2004,0,1,10,1,0,0,0,0,0,cluster1
170,2013,11771409,3,3,0,0,2,1,2012,0,1,1,8,0,0,0,0,0,cluster1
171,2012,11020525,-1,1,0,0,1,0,1995,0,1,0,8,0,-1,0,0,0,cluster1
173,2012,10558741,3,3,0,0,0,1,2001,0,2,1,2,0,17,0,0,0,cluster1
174,2012,10306922,6,5,4,0,3,1,2007,0,1,12,3,0,0,0,0,0,cluster1
175,2012,11017186,8,5,5,0,1,1,2007,0,1,10,5,0,10,0,1,0,cluster1
177,2012,10583430,4,6,3,0,5,1,2011,0,1,10,1,0,-1,0,0,0,cluster1
178,2013,12037465,3,3,0,0,3,1,2012,0,1,1,2,0,-1,0,12,0,cluster1
179,2012,10560431,8,5,0,0,2,1,2006,0,2,12,6,0,2,0,0,0,cluster1
182,2012,10550684,3,3,0,0,0,1,2012,0,1,1,2,0,19,0,0,0,cluster1
183,2013,11136991,3,3,-1,0,-1,1,2007,0,1,1,8,0,0,0,0,0,cluster1
185,2013,11869963,-1,1,0,0,0,0,1998,0,1,0,1,0,0,0,0,0,cluster1
186,2012,10855246,10,5,0,0,0,1,1999,0,2,10,1,0,13,0,5,0,cluster1
187,2013,11058971,9,5,5,0,1,1,2006,0,1,10,4,0,0,0,0,0,cluster1
189,2012,10736558,13,8,0,0,3,2,2004,0,2,10,1,0,0,0,0,0,cluster1
190,2013,11246727,3,3,0,0,0,1,2012,0,1,1,8,0,-1,0,0,0,cluster1
191,2012,10741327,3,3,0,0,0,1,2010,0,1,1,8,0,0,0,0,0,cluster1
194,2012,10365833,3,3,0,0,0,1,2007,0,1,1,8,9,15,0,0,0,cluster1
195,2013,11963795,10,5,5,0,0,1,2001,0,1,10,1,0,10,0,0,0,cluster1
198,2012,10625188,4,6,4,0,0,1,2011,0,3,10,1,0,0,0,0,0,cluster1
199,2013,11799263,3,3,0,0,3,1,1965,0,1,1,8,0,0,0,0,0,cluster1
200,2013,11205709,8,5,-1,0,-1,1,2012,0,1,12,3,0,0,0,0,0,cluster1
201,2013,11741484,9,5,0,0,0,23,2013,0,1,0,1,0,0,0,0,0,cluster1
204,2012,10362952,8,5,0,0,2,1,2004,0,1,12,3,0,13,0,1,0,cluster1
205,2012,10747974,3,3,0,0,0,1,2009,0,1,1,8,0,0,0,0,0,cluster1
206,2012,10782372,3,3,0,0,3,1,1993,0,1,1,2,0,0,0,0,0,cluster1
207,2013,11656316,4,6,0,0,0,1,2009,0,1,10,1,0,0,0,0,0,cluster1
209,2013,12096356,11,5,0,0,1,1,1998,0,2,10,1,3,1,0,0,0,cluster1
215,2013,11664418,3,3,0,0,3,1,2009,0,1,1,6,0,-1,0,0,0,cluster1
217,2012,10542113,9,5,3,0,3,1,2005,0,1,0,7,0,5,0,0,12,cluster1
218,2013,11260497,9,14,3,0,2,1,2012,0,2,12,3,0,0,0,0,0,cluster1
220,2013,11593307,11,16,3,0,2,1,2012,0,1,10,1,0,0,0,0,0,cluster1
221,2012,10810128,13,8,5,0,3,1,2004,0,1,10,1,0,4,0,0,0,cluster1
225,2013,11439176,7,2,4,0,3,1,2009,0,1,1,4,0,2,0,0,0,cluster1
227,2012,10489189,3,3,-1,0,-1,1,2007,0,1,1,9,0,0,0,0,0,cluster1
229,2013,11704775,3,3,0,0,0,1,2013,0,1,1,4,0,-1,0,0,0,cluster1
230,2013,11216049,7,12,0,0,1,1,2012,0,1,1,2,0,0,0,0,0,cluster1
233,2012,10820762,3,3,-1,0,-1,1,2011,0,1,1,8,0,0,0,0,0,cluster1
238,2012,10558913,10,16,9,0,2,1,2010,0,2,10,1,0,14,0,0,0,cluster1
242,2013,11906616,0,13,3,0,2,1,2008,0,2,10,1,0,4,0,5,0,cluster1
246,2012,10376682,-1,1,-1,0,-1,0,2010,0,3,0,1,0,0,0,0,0,cluster1
251,2013,11250300,7,12,0,0,2,1,2009,0,1,1,4,0,16,0,0,0,cluster1
256,2012,10718659,3,3,0,0,3,1,2003,0,1,1,9,0,-1,0,0,0,cluster1
259,2013,11182266,11,8,3,0,2,1,2003,0,1,10,1,9,12,0,-1,0,cluster1
262,2013,11366143,10,1,11,0,2,0,2004,0,5,0,4,0,12,0,5,0,cluster1
269,2013,12148139,10,5,0,0,1,1,1998,0,3,10,1,0,19,0,0,0,cluster1
270,2013,11880757,7,12,0,0,2,1,2013,0,1,1,5,0,-1,0,0,0,cluster1
271,2012,11153655,10,5,3,0,2,1,2008,0,1,10,1,0,14,0,0,0,cluster1
272,2013,11459223,15,8,0,0,0,1,2013,0,2,10,1,0,2,0,0,0,cluster1
274,2012,10963767,5,5,8,0,0,1,2006,0,1,10,3,0,4,3,8,0,cluster1
278,2012,10558347,15,8,2,0,1,1,2005,0,1,10,1,0,0,0,0,0,cluster1
280,2013,11500986,3,3,0,0,0,1,2011,0,2,1,5,0,14,0,0,0,cluster1
281,2013,12149563,3,3,2,0,1,1,2009,0,1,1,4,0,0,0,0,0,cluster1
282,2012,10131236,17,11,0,0,7,0,2007,0,1,0,7,0,19,0,-1,-1,cluster1
288,2013,11654531,3,3,-1,0,-1,1,2013,0,1,1,8,0,0,0,0,0,cluster1
293,2012,10632865,4,6,3,0,7,1,2010,0,1,10,1,0,5,0,0,0,cluster1
296,2012,10137989,3,3,0,0,2,1,2007,0,1,1,5,0,1,0,0,0,cluster1
299,2013,11416675,0,8,10,0,3,1,2006,0,2,10,1,0,2,0,4,0,cluster1
301,2013,11335854,3,3,-1,0,-1,1,2001,0,1,1,9,0,0,0,0,0,cluster1
302,2013,11242640,5,5,-1,0,-1,1,2014,0,1,10,3,0,0,0,0,0,cluster1
304,2012,10736166,-1,1,0,0,1,0,1999,0,2,0,7,3,1,0,0,0,cluster1
306,2013,10932845,18,1,0,0,1,0,2008,0,1,0,0,0,4,0,0,0,cluster1
307,2012,10767417,18,1,2,0,1,0,2013,0,1,0,2,0,-1,0,-1,0,cluster1
311,2013,11227510,0,8,0,0,-1,1,2004,0,1,10,1,0,0,0,0,0,cluster1
313,2012,10727418,9,5,0,0,2,1,2003,0,1,12,4,0,0,0,0,0,cluster1
314,2013,11643150,10,5,-1,0,-1,1,2003,0,1,10,1,0,0,0,0,0,cluster1
315,2012,10279507,3,3,0,0,2,1,2005,0,1,1,2,0,13,0,5,0,cluster1
318,2012,10770256,9,5,2,0,2,1,2012,0,1,12,1,0,2,0,0,0,cluster1
322,2012,10978429,9,5,0,0,1,1,1998,0,1,12,4,0,19,0,-1,0,cluster1
325,2012,10859231,4,6,0,0,0,1,2011,0,11,10,1,0,0,0,0,0,cluster1
327,2012,10746026,0,8,13,0,3,1,1999,0,1,10,1,0,-1,0,0,6,cluster1
328,2013,11530887,3,3,0,0,0,1,2005,0,1,1,1,0,0,0,5,0,cluster1
331,2013,11304078,3,3,0,0,2,1,1990,0,1,1,4,3,8,0,0,0,cluster1
332,2013,11673080,15,8,0,0,3,1,2013,0,1,10,1,0,0,0,0,0,cluster1
336,2013,11300266,3,3,3,0,-1,1,1990,0,1,1,4,3,8,0,0,0,cluster1
338,2013,11347127,5,5,-1,0,-1,1,2006,0,1,10,1,0,0,0,0,0,cluster1
339,2013,12127947,7,2,0,0,1,1,2001,0,1,1,4,0,0,0,14,0,cluster1
344,2012,11278565,3,3,-1,0,-1,1,2008,0,1,1,9,0,0,0,0,0,cluster1
346,2013,11822012,9,5,0,0,1,1,2007,0,1,0,7,0,12,0,0,0,cluster1
348,2013,10985735,4,6,0,0,1,1,2010,0,1,10,1,0,0,0,0,0,cluster1
349,2013,11229827,3,3,0,0,1,1,1996,0,1,1,9,0,0,0,0,0,cluster1
351,2013,11187829,9,5,10,0,0,1,2004,0,1,0,7,0,4,0,5,0,cluster1
352,2013,11795058,3,3,0,0,2,1,2009,0,1,1,8,0,0,0,0,0,cluster1
353,2013,11631575,0,5,1,0,1,1,2006,0,2,10,7,0,20,0,0,0,cluster1
354,2013,11035054,11,8,6,0,-1,1,1999,0,1,10,1,0,0,0,0,0,cluster1
355,2012,10620187,5,5,-1,0,-1,1,1998,0,1,10,5,0,0,0,0,0,cluster1
356,2012,10849965,3,3,0,0,4,1,2009,0,2,1,8,9,18,0,0,0,cluster1
358,2013,11012167,10,5,1,0,2,1,2003,0,4,10,1,0,5,0,0,0,cluster1
359,2012,10676870,10,5,4,0,0,1,2006,0,1,10,1,0,0,0,0,0,cluster1
363,2013,11299989,6,14,0,0,2,1,2004,0,1,12,6,3,8,0,0,0,cluster1
364,2012,10567730,18,1,2,0,3,0,2006,0,1,0,7,0,0,0,0,0,cluster1
368,2012,10697880,10,5,6,0,-1,1,2009,0,1,10,1,0,0,0,0,0,cluster1
369,2012,10583873,7,2,3,0,7,1,2008,0,1,1,5,0,20,0,0,0,cluster1
373,2013,11795145,4,6,0,0,0,1,2011,0,7,10,1,0,-1,0,0,0,cluster1
375,2013,11775172,18,1,10,0,0,0,2014,0,2,0,7,0,0,0,0,0,cluster1
377,2013,11674307,9,5,0,0,2,1,2006,0,1,0,7,0,2,0,12,0,cluster1
379,2012,11269932,11,5,11,0,3,1,1999,0,1,10,1,0,2,0,0,0,cluster1
382,2013,11220929,4,6,14,0,4,1,2010,0,1,10,7,0,20,0,0,0,cluster1
386,2013,11698425,3,3,0,0,2,1,2006,0,1,1,6,0,19,0,0,0,cluster1
389,2012,10920426,10,5,0,0,0,1,2001,0,1,10,1,0,-1,0,0,7,cluster1
391,2012,10675405,6,5,0,0,0,1,2006,0,1,10,7,0,0,0,0,6,cluster1
392,2013,11460294,3,3,0,0,0,1,2008,0,1,1,8,0,-1,0,0,0,cluster1
397,2012,10626233,7,12,0,0,1,1,2008,0,1,1,2,0,2,0,0,0,cluster1
398,2013,11662443,4,6,1,0,2,1,2011,0,8,10,2,0,5,0,0,0,cluster1
399,2012,10454771,3,3,4,0,2,1,2006,0,1,1,9,0,2,0,12,0,cluster1
400,2012,10743950,4,6,10,0,0,1,2011,0,1,10,1,0,4,0,0,0,cluster1
403,2012,10722022,9,5,0,0,0,1,2001,0,2,12,6,0,-1,0,0,0,cluster1
404,2012,10727431,3,3,0,0,2,1,2009,0,1,1,3,0,-1,0,0,0,cluster1
405,2013,11697398,3,3,0,0,0,1,2011,0,2,1,8,0,12,0,0,0,cluster1
406,2013,11379853,3,3,8,0,5,1,2009,0,1,1,8,0,0,0,0,0,cluster1
407,2013,11123032,9,5,2,0,3,23,2012,0,2,0,1,0,0,0,0,0,cluster1
408,2012,10567983,7,12,0,0,2,1,2008,0,1,1,2,0,4,0,0,0,cluster1
409,2013,11834751,9,5,1,0,7,1,2004,0,2,0,7,0,4,0,5,0,cluster1
410,2012,10376923,6,5,1,0,4,1,2007,0,2,10,4,0,-1,0,0,0,cluster1
411,2013,11246518,3,3,0,0,0,1,2010,0,1,1,8,0,-1,0,0,0,cluster1
412,2012,10469639,0,8,0,0,3,1,2010,0,1,10,1,0,4,0,0,0,cluster1
413,2013,11703727,0,8,15,0,3,1,2001,0,2,10,1,0,20,0,0,0,cluster1
414,2012,10491499,3,3,0,0,3,1,2009,0,1,1,3,0,0,0,0,0,cluster1
421,2013,11698759,4,6,1,0,2,1,2013,0,4,10,1,0,0,0,0,0,cluster1
424,2013,11068466,15,8,0,0,0,1,2011,0,2,10,1,0,0,0,0,0,cluster1
425,2012,10715700,10,4,0,0,2,1,2006,0,2,10,1,0,0,0,0,0,cluster1
427,2012,10607466,3,3,0,0,2,1,2011,0,1,1,4,9,15,0,0,0,cluster1
429,2012,10696967,3,3,6,0,-1,1,2007,0,1,1,8,0,0,0,0,0,cluster1
430,2012,10933974,11,5,5,0,2,1,1998,0,2,10,1,0,10,0,0,0,cluster1
434,2013,11260823,15,8,3,0,0,1,2006,0,1,10,1,0,20,0,0,0,cluster1
436,2013,12008781,11,8,0,0,3,1,2005,0,1,10,1,0,2,0,0,0,cluster1
438,2012,10522436,3,3,0,0,2,1,2008,0,1,1,7,3,8,0,12,0,cluster1
445,2013,11926827,9,5,0,0,2,1,2006,0,1,10,4,0,22,0,0,0,cluster1
446,2012,10766707,7,2,1,0,0,1,2007,0,1,1,29,18,22,0,0,0,cluster1
449,2013,11403992,3,3,0,0,1,1,2009,0,1,1,6,0,17,0,0,0,cluster1
450,2012,10420693,3,3,0,0,4,1,2010,0,1,1,4,9,22,0,0,0,cluster1
453,2012,10990138,3,3,2,0,1,1,2006,0,1,1,2,0,0,0,0,0,cluster1
454,2013,11737950,13,8,0,0,1,1,2000,0,1,10,1,0,4,0,2,0,cluster1
458,2012,10572757,3,3,0,0,0,1,2011,0,1,1,5,0,0,0,0,0,cluster1
459,2012,10753462,15,8,0,0,3,1,2008,0,1,10,1,3,8,0,0,7,cluster1
460,2012,10506854,7,12,0,0,2,1,2009,0,1,1,4,0,0,0,0,0,cluster1
461,2012,10682907,9,5,0,0,2,1,2004,0,1,0,7,0,12,0,0,0,cluster1
465,2013,11806820,11,5,0,0,3,1,2008,0,1,10,1,0,2,0,0,0,cluster1
472,2013,11679179,10,5,1,0,5,1,2000,0,1,10,1,0,4,0,5,0,cluster1
475,2012,10776439,0,8,5,0,2,1,2001,0,1,10,1,0,10,0,5,0,cluster1
476,2012,11033644,0,8,0,0,1,1,2000,0,1,10,1,0,4,0,0,0,cluster1
481,2012,10573858,8,5,4,0,2,1,1993,0,1,0,7,0,5,0,0,0,cluster1
485,2013,11155976,9,5,13,0,2,1,2006,0,1,10,4,0,0,0,0,0,cluster1
489,2012,10889846,3,3,0,0,0,1,2007,0,1,1,3,0,0,0,0,0,cluster1
493,2013,11266476,3,3,1,0,3,1,2013,0,1,1,4,0,19,0,1,0,cluster1
496,2012,10672054,11,8,-1,0,-1,1,1997,0,1,10,1,0,0,0,0,0,cluster1
498,2013,11130330,3,3,0,0,1,23,2010,0,1,0,4,0,-1,0,0,0,cluster1
502,2012,10591001,10,5,1,0,1,1,2010,0,1,10,1,3,8,0,0,0,cluster1
506,2013,11230234,3,3,0,0,0,1,2009,0,1,1,3,0,4,0,2,0,cluster1
510,2013,11441793,5,1,-1,0,-1,0,2011,0,1,0,2,0,0,0,0,0,cluster1
512,2013,11770477,3,3,0,0,1,1,2008,0,1,1,4,0,17,0,0,0,cluster1
515,2013,11727466,2,4,3,0,2,1,1982,0,5,0,7,0,20,0,0,0,cluster1
518,2013,11042663,9,5,0,0,3,1,2006,0,4,10,4,0,0,0,0,0,cluster1
520,2012,11340294,1,1,7,0,2,0,2006,0,2,0,7,0,0,0,0,0,cluster1
522,2013,11226246,9,5,3,0,0,23,2013,0,2,0,7,0,0,0,0,0,cluster1
524,2013,11182798,3,3,0,0,3,1,2000,0,1,1,9,0,17,0,0,0,cluster1
526,2012,10717563,17,11,1,0,7,0,2011,0,1,0,7,0,4,0,0,0,cluster1
529,2012,10873830,16,4,9,0,3,1,2010,0,1,10,1,0,14,0,0,0,cluster1
530,2013,11279113,3,3,0,0,2,1,2008,0,1,1,6,0,0,0,0,0,cluster1
531,2012,10665776,8,5,1,0,0,1,2004,0,2,0,7,0,5,0,0,0,cluster1
534,2013,11398520,3,3,0,0,0,1,2009,0,1,1,4,0,0,0,0,0,cluster1
536,2013,11322557,3,3,0,0,2,1,2009,0,1,1,4,9,18,0,0,0,cluster1
538,2013,11507651,10,4,16,0,3,1,2012,0,1,10,1,0,4,3,7,0,cluster1
539,2012,10550685,3,3,3,0,7,1,2011,0,1,1,7,0,17,0,1,0,cluster1
540,2013,11795195,8,5,0,0,1,1,2006,0,2,12,7,0,0,0,0,0,cluster1
541,2013,11824832,9,5,0,0,3,23,2013,0,1,0,7,9,11,0,0,0,cluster1
542,2012,10728324,3,3,2,0,2,1,2005,0,1,1,8,0,0,0,0,0,cluster1
544,2012,10613262,4,6,11,0,3,1,2008,0,1,10,1,0,-1,0,0,0,cluster1
546,2013,11681128,10,16,-1,0,-1,1,2010,0,2,10,1,0,0,0,0,0,cluster1
547,2013,11700261,3,3,-1,0,-1,1,2004,0,1,1,8,0,0,0,0,0,cluster1
550,2012,10750510,4,6,3,0,0,1,2011,0,1,10,1,9,18,0,0,0,cluster1
554,2012,10736304,8,5,0,0,0,1,2009,0,2,10,4,0,4,0,0,0,cluster1
555,2013,11459204,3,3,3,0,6,1,2014,0,1,1,2,9,18,0,0,0,cluster1
557,2012,10916430,10,5,0,0,2,1,2003,0,5,10,1,0,0,0,0,0,cluster1
565,2012,10855639,3,3,0,0,0,1,2006,0,1,1,8,0,-1,0,0,0,cluster1
566,2013,11833559,3,3,0,0,0,1,1997,0,1,1,4,0,4,0,0,0,cluster1
567,2012,10922499,14,14,0,0,2,1,2002,0,1,1,4,0,13,0,5,0,cluster1
568,2012,10737732,3,3,0,0,2,1,2012,0,1,1,3,0,-1,0,0,0,cluster1
574,2013,11227568,1,1,3,0,4,0,2008,0,2,0,4,0,0,0,0,0,cluster1
576,2013,11415708,11,8,0,0,1,1,2007,0,1,10,1,0,0,0,0,0,cluster1
579,2013,11294263,3,3,0,0,0,1,2009,0,1,1,7,0,0,0,0,0,cluster1
581,2012,10657772,1,4,3,0,2,0,2000,0,1,0,7,0,0,0,0,0,cluster1
582,2012,10563980,10,16,0,0,3,1,2011,0,1,10,1,0,-1,0,0,0,cluster1
591,2013,11761307,13,8,9,0,2,1,2008,0,1,10,1,0,2,0,4,0,cluster1
592,2013,11531158,3,3,0,0,2,1,2008,0,1,1,4,9,15,0,0,0,cluster1
593,2012,11246633,7,12,0,0,0,1,2009,0,1,1,4,0,4,0,17,0,cluster1
594,2013,11678640,19,4,-1,0,0,1,2013,0,1,10,1,0,-1,0,0,0,cluster1
597,2012,10588929,4,4,6,0,2,1,2007,0,1,10,1,0,0,0,0,0,cluster1
601,2013,11963461,9,5,0,0,3,1,2006,0,1,10,4,9,15,0,0,0,cluster1
602,2013,11396909,1,1,0,0,1,0,2000,0,1,0,4,0,-1,0,-1,12,cluster1
603,2012,10461093,10,5,1,0,2,1,2009,0,1,10,1,0,4,0,0,0,cluster1
605,2012,10606804,3,3,0,0,0,1,2007,0,1,1,2,0,18,0,0,0,cluster1
606,2013,11174586,10,16,2,0,6,1,2011,0,3,10,1,0,0,0,0,0,cluster1
608,2013,11825263,3,3,0,0,1,1,2009,0,1,1,7,0,17,0,0,0,cluster1
610,2012,10682232,3,3,0,0,2,1,2007,0,1,1,8,0,4,0,5,0,cluster1
611,2013,11742189,7,2,1,0,2,1,2011,0,1,1,7,0,2,0,1,0,cluster1
614,2012,11168025,1,1,4,0,3,0,2007,0,1,0,2,0,0,0,0,7,cluster1
616,2012,10977836,12,8,14,0,0,23,2012,0,1,0,7,0,4,0,14,0,cluster1
618,2013,11565209,0,8,2,0,2,1,2002,0,2,10,1,0,0,0,0,0,cluster1
619,2013,11655681,11,8,0,0,2,1,1998,0,4,10,1,0,0,0,0,0,cluster1
620,2013,11948225,1,1,4,0,2,0,2000,0,1,0,7,0,0,0,0,0,cluster1
621,2012,10613836,4,6,-1,0,-1,1,2011,0,1,10,1,0,0,0,0,0,cluster1
622,2013,11283560,5,1,1,0,-1,0,2010,0,1,0,7,0,0,0,0,0,cluster1
623,2013,11879691,9,5,0,0,2,1,2004,0,1,0,7,0,4,0,2,0,cluster1
629,2012,10498985,4,6,0,0,5,1,2006,0,9,10,1,0,-1,0,-1,0,cluster1
630,2013,11352206,3,3,0,0,-1,1,2008,0,1,1,3,0,0,0,0,0,cluster1
632,2013,11664017,9,5,2,0,-1,1,2007,0,1,0,7,0,0,0,0,7,cluster1
633,2012,10871986,3,3,3,0,2,1,2007,0,1,1,6,0,0,0,0,0,cluster1
634,2012,10799333,9,14,0,0,2,1,2006,0,1,10,4,0,1,0,0,0,cluster1
637,2013,11025344,15,8,1,0,3,1,2006,0,1,10,1,0,0,0,0,0,cluster1
641,2013,11221309,3,3,0,0,0,1,2008,0,1,1,3,0,-1,0,0,0,cluster1
644,2012,11042349,3,3,0,0,2,1,2010,0,1,1,6,9,7,0,0,0,cluster1
645,2013,11087772,8,5,0,0,3,1,2002,0,3,12,6,0,4,0,2,0,cluster1
646,2012,10653399,3,3,0,0,0,1,1986,0,1,1,2,0,0,0,0,0,cluster1
647,2013,11439410,10,5,2,0,1,1,2002,0,4,10,1,0,0,0,0,0,cluster1
648,2012,10845903,11,8,2,0,1,2,2008,0,1,10,1,0,0,0,0,0,cluster1
650,2012,10845838,10,5,5,0,4,1,2005,0,1,10,1,0,0,0,0,0,cluster1
652,2013,11699679,24,1,1,0,-1,0,2005,0,1,0,5,0,20,0,0,0,cluster1
654,2013,11348867,10,5,0,0,3,1,2008,0,2,0,7,0,17,0,4,0,cluster1
657,2012,11033717,3,3,1,0,2,1,2005,0,1,1,7,0,4,0,0,0,cluster1
663,2012,11051819,-1,1,0,0,5,0,2003,0,1,0,1,0,17,0,0,0,cluster1
665,2013,11106581,11,8,5,0,1,1,1997,0,1,10,1,0,10,0,0,0,cluster1
